Site Code,Site Name,Cells,New MBU,Priority,DG Rating,OMO,OMO Host Name,Host ID,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,TDT,T-Fuel,Occurrence ,Total NAR,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th,26th,27th,28th,29th,30th,31st,Fuel Total,MBU,OMO Host Name,Host ID,Type
BPW9697,BPW9697__S_Baga Chowk_Sahuwal_MDSK1584,3,C4-WZD-07,Platinum,30,,,,,,5.750000000000001,,,,,,,,,,,9,21.25,,566.5833333333335,,,,,,,,,,,,,,,602.5833333333335,,4,0.9930256558641974,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
GUJ9459,GUJ9459__S_usman Colony Warid_MDGJ4239,3,C4-GUJ-01,Platinum,,,GLO,,,,,,,558.1666666666665,,,,544.5,,,558.9999999999999,,,,625.8000000000002,,,754.9999999999999,,,,,,,,,,,,3042.4666666666667,,5,0.9647862654320987,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR0186,RUR0186__S_HEAD_BOMBANWALAWarid_MDDK1610,4,C4-WZD-07,Elite,,,GLO,,,,,,,,,,,,,,,47.66666666666668,,,,,,,,,,,,,,,,,,47.66666666666668,,1,0.9995862268518519,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
DSK9945,DSK9945__Gulistan_Colony,3,C4-WZD-07,Elite,27,,,,,,,265.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5,,1,0.9969270833333332,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
NRW4000,NRW4000__KatcheryRdNarowal,3,C4-NRW-05,Platinum,20,,,,,,,1.583333333333333,,,,,,,,,411.9166666666666,,,,,,,,,,,,,,,,,,,413.4999999999999,,2,0.9952141203703704,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
GJR6286,GJR6286__S_Mohalla_Sultanabad_Main_GT_Rd_MDGU4262,4,C4-GRT-04,Elite,20,,,,,,224.33333333333337,,,,14.166666666666664,,,,,,,,,,,,,90.50000000000001,,,,,,,,,,,,329.00000000000006,,3,0.9971440972222223,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
TMK9457,TMK9457__S_Tarwandi Musa Khan Warid_MDGJ4142,3,C4-GUJ-01,Platinum,20,,,,308.9,519.9999999999999,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,855.3999999999999,,3,0.990099537037037,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
TDA3942,TDA3942__SurghPuraRoad,3,C4-GRT-04,Platinum,,,GLO,,,,,13.416666666666668,,,,,,,190.49999999999994,,,,,27,,,,,,,,,,,,,,,,230.9166666666666,,3,0.9973273533950617,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
GUJ6202,GUJ6202__S_QilaSundarSingh,3,C4-GUJ-02,Platinum,,B2S,E.Co,e.coPK018348PU,,,281,,,165.25000000000003,,,,,,139.24999999999997,,,,,,,,,,,,,,,,,,,,585.5,,3,0.9932233796296296,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
SDK8856,SDK8856__H_Raja,3,C4-GUJ-01,Elite,30,,,,2879.966666666666,25.750000000000004,,,,,,,,39.08333333333332,,,351.5000000000001,,,,,,,,,,,,,,,,,,,3296.2999999999993,,4,0.9618483796296295,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR9208,RUR9208__Chopala,3,C4-GRT-04,Platinum,20,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,20.5,,1,0.9997627314814815,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
AMN5917,AMN5917__S_AimanabadWarid_GJ1960,3,C4-GUJ-01,Elite,9,,,,,,,,760.4000000000001,1239.7499999999995,6.416666666666666,1119.333333333333,1439.983333333333,9.75,,1346.8999999999999,1439.983333333333,,690.5333333333334,,,,544.8,,,,,,,,,,,,,8597.849999999999,,10,0.9004878472222222,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ9433,GUJ9433__S_Haider Colony Warid_MDGJ4222,3,C4-GUJ-02,Elite,31,,,,,,,,,164.58333333333331,377.5833333333332,,,,1057.6333333333334,,,,151.00000000000003,,,,180.25000000000003,,,,,,,,,,,,,1931.05,,5,0.9776498842592592,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
GUJ3875,GUJ3875__SialkotBypass,3,C4-GUJ-01,Elite,30,,,,93.50000000000001,316.83333333333337,412.1333333333333,,113.1666666666667,52.5,399.2499999999999,,,,286.96666666666664,656.4500000000002,,,,,66.75,1439.3833333333334,763.9166666666667,72.50000000000001,,,,,,,,,,,,4673.35,,12,0.9459103009259259,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ9445,GUJ9445__S_Mubarak Colony Warid_MDGJ4641,3,C4-GUJ-02,Elite,20,,,,45.63333333333333,,1028.5999999999995,31.63333333333334,234.08333333333334,521.0499999999998,20.75,,25.166666666666664,120.91666666666664,152.0833333333333,,23.75,,23.916666666666668,,,,211.5,,,,,,,,,,,,,2439.083333333333,,12,0.9717698688271605,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
WZB0364,WZB0364_MainBazar_NEW,3,C4-WZD-07,Elite,9,,,,,,572.6166666666667,17.85,,4.75,,,,,,,,,,35.33333333333333,,,149.33333333333334,930.616666666667,,,,,,,,,,,,1710.5000000000005,,6,0.9802025462962963,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
RUR9764,RUR9764__S_Kot_SanaullahWarid_MR2K3780,3,C4-WZD-07,Platinum,20,,,,,,,,,,,,,,,,,,,,,,572.9666666666667,1304.3833333333334,,,,,,,,,,,,1877.3500000000001,,2,0.978271412037037,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
FTP6242,FTP6242__S_Fatehpur_MDFP4296,4,C4-GRT-04,Elite,27,,,,,,,,242.83333333333331,177.33333333333337,,,,,,,,,,,114.33333333333331,,41.5,2861.4,,,,,,,,,,,,3437.4,,5,0.9701614583333334,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
SKG4059,SKG4059__BusStdShakargarhAC,3,C4-NRW-05,Elite,30,,,,,,,,217.16666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,217.16666666666669,,1,0.9974864969135803,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
RUR1067,RUR1067__NatlaVillage,3,C4-NRW-05,Platinum,9,,,,,,,,,,,,,,347.9166666666667,,,,,,,,216.25,,,,,,,,,,,,,564.1666666666667,,2,0.9934702932098766,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
JPJ3534,JPJ3534__MangowalRd,3,C4-GRT-04,Platinum,20,,,,,,436.4166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.4166666666666,,1,0.9949488811728395,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
KHR0629,KHR0629__GalianaRoad,3,C4-MBD-08,Elite,27,,,,,,,,,,,26.75,,,,,,,,,,,,,,,,,,,,,,,,26.75,,1,0.9996903935185185,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
GUJ5522,GUJ5522_H_Near Aroop Mor Gujranwala,3,C4-GUJ-01,Elite,,B2S,Enfrashare,EC1-GUJ-05009,756.9999999999999,,186,,94.74999999999999,390.0500000000001,462.8000000000001,,,,,,,,169.35000000000002,1179.8500000000004,240.2333333333333,492.8999999999998,314.5666666666665,52.08333333333333,,,,,,,,,,,,4339.583333333333,,11,0.9497733410493828,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
HWY0478,HWY0478__MalikPura,3,C4-MBD-08,Platinum,9,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,12,,1,0.9998611111111111,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
RUR3396,RUR3396__SKGMCBChowkZafarwal,3,C4-NRW-05,Elite,30,,,,,,,,,,,,477.41666666666663,185.58333333333334,,173.66666666666669,,,,291.8333333333333,290.83333333333337,209.83333333333334,270.33333333333337,139.66666666666666,,,,,,,,,,,,2039.1666666666667,,8,0.9763985339506174,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
GUJ6136,GUJ6136__S_JannatTown,3,C4-GUJ-02,Platinum,,B2S,E.co,e.coPK018507PU,,,,229.08333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.08333333333331,,1,0.9973485725308642,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
NRW3788,NRW3788__MohallaLodhran,3,C4-NRW-05,Elite,13,,,,,,,1.583333333333333,,,,,,59.150000000000006,70.96666666666667,,,,,,18.5,,,,,,,,,,,,,,,150.20000000000002,,4,0.9982615740740741,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
GML9905,GML9905__GumtalNarowal,3,C4-NRW-05,Platinum,31,,,,,,,,,,,151.99999999999997,,,,,,,,,,58.66666666666666,,,,,,,,,,,,,,210.66666666666663,,2,0.9975617283950617,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
GUJ0727,GUJ0727__MuhammadiTown,3,C4-GUJ-01,Platinum,27,,,,,41.75000000000001,,,389.5500000000001,,452.0000000000001,,,227.15,,256.08333333333337,,,,53.41666666666666,428,68.16666666666667,204.41666666666669,,,,,,,,,,,,,2120.5333333333338,,9,0.9754567901234568,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR0456,RUR0456_BarilaSharif_New,3,C4-GRT-04,Elite,27,,,,,,,,200.83333333333334,1024.3166666666666,1829.7999999999997,,,,,,,193,33.75,,,,,,,,,,,,,,,,,3281.7,,5,0.9620173611111111,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
KRW8773,KRW8773__KarianwalaCity,3,C4-GRT-04,Platinum,20,,,,,,,,,,,,,,,,,,151.66666666666669,,36.75,313.2500000000001,59.08333333333334,,,,,,,,,,,,,560.7500000000001,,4,0.9935098379629629,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
GUJ3195,GUJ3195__BilalPura,3,C4-GUJ-01,Platinum,9,,,,,,,,32.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,32.916666666666664,,1,0.9996190200617283,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GJR4902,GJR4902__NewMarghazar,3,C4-GRT-04,Platinum,33,,,,3.833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.833333333333334,,1,0.9999556327160494,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
HFZ9402,HFZ9402__S_City Police Station Warid_HF4298,3,C4-HFZ-06,Elite,30,,,,,,,,,,,,,,,,,191.74999999999997,,,,,,,,,,,,,,,,,,191.74999999999997,,1,0.9977806712962963,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
RUR6240,RUR6240__S_ Dolat_Nagar_Chowk_Kotla_BhimberRoad_MR745461,4,C4-GRT-04,Platinum,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
JPJ3113,JPJ3113__Kashmirmahaljalalpu,3,C4-GRT-04,Elite,27,,,,,,,152.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.16666666666666,,1,0.998238811728395,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
KTN9622,KTN9622__MalikpurShakargarh,3,C4-NRW-05,Elite,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
GUJ4660,GUJ4660__ClnyKalarAbadi,3,C4-GUJ-02,Elite,30,,,,,,34.41666666666667,21.5,186.25000000000003,37.5,55.250000000000014,,,,,,376.9166666666667,365.25,21.333333333333332,,,,,,,,,,,,,,,,,1098.4166666666667,,8,0.9872868441358026,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
KPD8889,KPD8889__S_JassarVillage_Warid_MDSK1972,3,C4-NRW-05,Platinum,30,,,,,,,29.75,,,,,,,,,,,1102.3333333333333,,,,,16.083333333333336,,,,,,,,,,,,1148.1666666666665,,3,0.9867110339506173,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
SKT9848,SKT9848__ShahKharasanMasjid,4,C4-SKT-03,Elite,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
RUR9206,RUR9206__DhaSirihali,3,C4-GRT-04,Platinum,27,,,,,,,,,,314.91666666666663,92.98333333333333,,,,,,,,,,,,,,,,,,,,,,,,407.9,,2,0.9952789351851853,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
GUJ3066,GUJ3066__inkRdMalikPark,3,C4-GUJ-02,Elite,9,,,,,48.99999999999999,23.25,96.00000000000001,24.91666666666667,56.499999999999986,,,,3.5,,17.5,,,,,220,25.25,71.25,445.7833333333333,,,,,,,,,,,,1032.95,,11,0.9880445601851853,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
