Code,Vendor,BSC,Site,Sector,Occurring,Clearing,DT,SiteType,Priority,Type,Region,Sub-Region,Comm_Region,OSV,Proposed Region,Zone,MBU#,RBU,hour,minute,SiteCode,NoofCells,Outage Level,SITE,OCC,CLR,ALARM,Corelation Reason,Reason Category,Detailed Category,General,Reasons,Deodar/NonDeodar,,,
SMB3356,Huawei,GUJ005H__Pindibypass_5,SMB3356__P_SKTRailwaySambrial,SMB13356__P_SKTRailwaySambrial,2026-08-06 13:18:36,2026-08-06 13:20:41,2.083333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,13,18,SMB3356,4,Cell,SMB3356__P_SKTRailwaySambrial,08/06/2026 13:14:12,08/06/2026 13:25:23,GEN,Suspected Power Issue,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,rashid,
SMB3356,Huawei,GUJ005H__Pindibypass_5,SMB3356__P_SKTRailwaySambrial,SMB13356__P_SKTRailwaySambrial,2026-08-06 13:40:41,2026-08-06 13:47:06,6.416666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,13,40,SMB3356,4,Site,SMB3356__P_SKTRailwaySambrial,08/06/2026 13:39:27,08/06/2026 14:08:33,GEN,Suspected Power Issue,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,rashid,
SMB3356,Huawei,GUJ005H__Pindibypass_5,SMB3356__P_SKTRailwaySambrial,SMB23356__P_SKTRailwaySambrial,2026-08-06 13:42:41,2026-08-06 13:47:06,4.416666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,13,42,SMB3356,4,Site,SMB3356__P_SKTRailwaySambrial,08/06/2026 13:39:27,08/06/2026 14:08:33,GEN,Suspected Power Issue,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,rashid,
SMB3356,Huawei,GUJ005H__Pindibypass_5,SMB3356__P_SKTRailwaySambrial,SMB33356__P_SKTRailwaySambrial,2026-08-06 13:42:41,2026-08-06 13:47:06,4.416666666666667,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,13,42,SMB3356,4,Site,SMB3356__P_SKTRailwaySambrial,08/06/2026 13:39:27,08/06/2026 14:08:33,GEN,Suspected Power Issue,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,rashid,
SMB3356,Huawei,GUJ005H__Pindibypass_5,SMB3356__P_SKTRailwaySambrial,SMB43356__P_SKTRailwaySambrial,2026-08-06 13:42:41,2026-08-06 13:46:56,4.25,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,13,42,SMB3356,4,Site,SMB3356__P_SKTRailwaySambrial,08/06/2026 13:39:27,08/06/2026 14:08:33,GEN,Suspected Power Issue,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,rashid,
SMB5436,Huawei,GUJ005H__Pindibypass_5,SMB5436__S_RasoolPura_NEW,SMB25436__S_RasoolPura,2026-08-06 01:22:50,2026-08-06 02:21:25,58.58333333333334,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,1,22,SMB5436,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5436,Huawei,GUJ005H__Pindibypass_5,SMB5436__S_RasoolPura_NEW,SMB35436__S_RasoolPura,2026-08-06 01:22:50,2026-08-06 02:21:25,58.58333333333334,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,1,22,SMB5436,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5436,Huawei,GUJ005H__Pindibypass_5,SMB5436__S_RasoolPura_NEW,SMB15436__S_RasoolPura,2026-08-06 01:22:50,2026-08-06 02:21:15,58.41666666666666,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,9,C4-WZD-07,Central A,1,22,SMB5436,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB35779__S_MohallaSherabad,2026-08-06 03:12:18,2026-08-06 03:19:18,7,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,3,12,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB25779__S_MohallaSherabad,2026-08-06 03:12:23,2026-08-06 03:19:18,6.916666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,3,12,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB15779__S_MohallaSherabad,2026-08-06 03:12:23,2026-08-06 03:19:13,6.833333333333333,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,3,12,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB35779__S_MohallaSherabad,2026-08-06 22:17:39,2026-08-06 23:21:04,63.41666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,22,17,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB25779__S_MohallaSherabad,2026-08-06 22:17:39,2026-08-06 23:21:04,63.41666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,22,17,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB15779__S_MohallaSherabad,2026-08-06 22:17:39,2026-08-06 23:21:04,63.41666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,22,17,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB25779__S_MohallaSherabad,2026-08-06 23:46:29,2026-08-06 23:59:59,13.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,23,46,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB35779__S_MohallaSherabad,2026-08-06 23:46:29,2026-08-06 23:59:59,13.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,23,46,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SMB5779,Huawei,GUJ005H__Pindibypass_5,SMB5779__S_MohallaSherabad,SMB15779__S_MohallaSherabad,2026-08-06 23:46:29,2026-08-06 23:59:59,13.5,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,23,46,SMB5779,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/Enfra/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH46444__S_Sohdra,2026-08-06 01:14:39,2026-08-06 02:18:24,63.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,1,14,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH36444__S_Sohdra,2026-08-06 01:14:39,2026-08-06 02:18:14,63.58333333333334,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,1,14,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH26444__S_Sohdra,2026-08-06 01:14:39,2026-08-06 02:18:14,63.58333333333334,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,1,14,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH16444__S_Sohdra,2026-08-06 01:14:39,2026-08-06 02:18:14,63.58333333333334,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,1,14,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH26444__S_Sohdra,2026-08-06 06:07:39,2026-08-06 07:11:19,63.66666666666666,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,6,7,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH46444__S_Sohdra,2026-08-06 06:07:44,2026-08-06 07:11:29,63.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,6,7,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH36444__S_Sohdra,2026-08-06 06:07:44,2026-08-06 07:11:29,63.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,6,7,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH16444__S_Sohdra,2026-08-06 06:07:44,2026-08-06 07:11:29,63.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,6,7,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH26444__S_Sohdra,2026-08-06 11:52:32,2026-08-06 12:02:57,10.41666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,11,52,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH46444__S_Sohdra,2026-08-06 11:52:32,2026-08-06 12:02:57,10.41666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,11,52,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH36444__S_Sohdra,2026-08-06 11:52:32,2026-08-06 12:02:57,10.41666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,11,52,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH16444__S_Sohdra,2026-08-06 11:52:32,2026-08-06 12:02:57,10.41666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,11,52,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH46444__S_Sohdra,2026-08-06 20:17:12,2026-08-06 20:22:37,5.416666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,20,17,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH16444__S_Sohdra,2026-08-06 20:17:12,2026-08-06 20:22:27,5.25,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,20,17,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH26444__S_Sohdra,2026-08-06 20:17:12,2026-08-06 20:22:27,5.25,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,20,17,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH36444__S_Sohdra,2026-08-06 20:17:12,2026-08-06 20:22:37,5.416666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,20,17,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH46444__S_Sohdra,2026-08-06 22:39:47,2026-08-06 23:59:59,80.2,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,22,39,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH36444__S_Sohdra,2026-08-06 22:39:47,2026-08-06 23:59:59,80.2,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,22,39,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH26444__S_Sohdra,2026-08-06 22:39:47,2026-08-06 23:59:59,80.2,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,22,39,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH6444,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH6444__S_Sohdra,SOH16444__S_Sohdra,2026-08-06 22:39:47,2026-08-06 23:59:59,80.2,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,22,39,SOH6444,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/E.Co/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH19575__S_Talwara,2026-08-06 00:00:00,2026-08-06 00:31:25,31.41666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,0,0,SOH9575,3,Site,SOH9575__S_Talwara,08/06/2026 00:00:00,08/06/2026 00:24:03,MF,Suspected Power Issue,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH29575__S_Talwara,2026-08-06 00:00:00,2026-08-06 00:31:25,31.41666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,0,0,SOH9575,3,Site,SOH9575__S_Talwara,08/06/2026 00:00:00,08/06/2026 00:24:03,MF,Suspected Power Issue,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH39575__S_Talwara,2026-08-06 00:00:00,2026-08-06 00:31:25,31.41666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,0,0,SOH9575,3,Site,SOH9575__S_Talwara,08/06/2026 00:00:00,08/06/2026 00:24:03,MF,Suspected Power Issue,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH39575__S_Talwara,2026-08-06 16:43:16,2026-08-06 17:01:01,17.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,16,43,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH29575__S_Talwara,2026-08-06 16:43:16,2026-08-06 17:01:01,17.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,16,43,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH19575__S_Talwara,2026-08-06 16:43:16,2026-08-06 17:01:01,17.75,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,16,43,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH29575__S_Talwara,2026-08-06 17:15:16,2026-08-06 17:35:16,20,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,17,15,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH19575__S_Talwara,2026-08-06 17:15:16,2026-08-06 17:35:16,20,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,17,15,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH39575__S_Talwara,2026-08-06 17:15:16,2026-08-06 17:35:16,20,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,17,15,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH19575__S_Talwara,2026-08-06 17:42:46,2026-08-06 18:54:41,71.91666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,17,42,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH39575__S_Talwara,2026-08-06 17:42:46,2026-08-06 18:54:41,71.91666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,17,42,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
SOH9575,Huawei,SKT003H__IndustrialEstate_SKT_3,SOH9575__S_Talwara,SOH29575__S_Talwara,2026-08-06 17:42:46,2026-08-06 18:54:41,71.91666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-WZD-07,Central A,17,42,SOH9575,3,Site,,,,,,"B2S/Exclusion- Good Grid Site , CP Prolonged Outage",Shared,Shared,B2S,Non Deodar,B2s/ATL/wapda prime/wapda outage,rashid,
STR4035,Huawei,GUJ005H__Pindibypass_5,STR4035__H_WadalaSindhuSatrah,STR34035__H_WadalaSindhuSatrah,2026-08-06 04:31:19,2026-08-06 04:36:59,5.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,4,31,STR4035,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4035,Huawei,GUJ005H__Pindibypass_5,STR4035__H_WadalaSindhuSatrah,STR24035__H_WadalaSindhuSatrah,2026-08-06 04:31:19,2026-08-06 04:36:59,5.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,4,31,STR4035,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4035,Huawei,GUJ005H__Pindibypass_5,STR4035__H_WadalaSindhuSatrah,STR14035__H_WadalaSindhuSatrah,2026-08-06 04:31:19,2026-08-06 04:36:59,5.666666666666667,General,General,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,4,31,STR4035,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR14976__S_DTESatrah,2026-08-06 23:18:13,2026-08-06 23:28:33,10.33333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,18,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR34976__S_DTESatrah,2026-08-06 23:18:13,2026-08-06 23:28:28,10.25,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,18,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR24976__S_DTESatrah,2026-08-06 23:18:13,2026-08-06 23:28:33,10.33333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,18,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR14976__S_DTESatrah,2026-08-06 23:40:58,2026-08-06 23:45:18,4.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,40,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR34976__S_DTESatrah,2026-08-06 23:40:58,2026-08-06 23:45:18,4.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,40,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR24976__S_DTESatrah,2026-08-06 23:40:58,2026-08-06 23:45:18,4.333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,40,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR14976__S_DTESatrah,2026-08-06 23:59:03,2026-08-06 23:59:59,0.9333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,59,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
STR4976,Huawei,GUJ005H__Pindibypass_5,STR4976__S_DTESatrah,STR24976__S_DTESatrah,2026-08-06 23:59:03,2026-08-06 23:59:59,0.9333333333333333,Platinum,Platinum,Macro,Central A,No,Central 4,Huawei,R1,8,C4-NRW-05,Central A,23,59,STR4976,3,Site,,,,,,Power Equipment Miscellaneous Issue,Power,Power,CBI,Deodar,CBI,usman,
