Sr. No,Site Code,Site Name,Cells,New MBU,DG Rating,OMO Host Name,Host ID,January TDT,January NAR,February TDT,February NAR,March TDT,March NAR,April TDT,April NAR,May TDT,May NAR,June TDT,June NAR,July TDT,July NAR,August TDT,August NAR,September TDT,September NAR,October TDT,October NAR,Nov TDT,Nov NAR,Dec TDT,Dec NAR,Jan 2026 TDT,Jan NAR,Feb 2026 TDT,Feb NAR,Mar 2026 TDT,Mar NAR,April 2026 TDT,April NAR,May 2026 TDT,May NAR,June 2026 TDT,June NAR 2026,Jul 2026 TDT,Jul NAR 2026
857,GUJ3887,GUJ3887__ChandDaQila,3,C4-GUJ-01,30,,,1448.833333333333,0.9888207304526749,1667.5,0.987133487654321,1876.4999999999998,0.9855208333333333,1016.6666666666666,0.9921553497942387,3519.983333333334,0.9728396347736625,2706.4166666666665,0.9791171553497943,2962.866666666667,0.9771383744855967,3112.60000003314,0.9767577658300991,2483.5000000000005,0.9808371913580247,3327.966666666667,0.974321244855967,3967.233333333333,0.9659873685413808,3269.8,0.9755839307048985,290.41666666666663,0.9978314167662287,290.6333333333333,0.9975972773368607,791.3,0.994091248506571,1769.5,0.9863464506172839,1654.8000000000002,0.9876433691756273,1887.65,0.985434799382716,1957.700000027241,0.9853815710870129
858,GUJ8921,GUJ8921__princeCinema,3,C4-GUJ-02,9,,,417.83333333333337,0.9967759773662551,2080.033333333333,0.9839503600823045,886.5833333333334,0.9931590792181071,1095.9166666666667,0.9915438528806584,1069.5,0.9917476851851852,1827.4833333333331,0.9858990483539095,2506.1000000000004,0.9806628086419754,1066.3166666626312,0.9920376592991141,2487.45,0.9808067129629631,1729.0166666666669,0.9866588220164608,1036.4333333333334,0.9911142546867856,1641.5833333333328,0.9877420599362804,1378.5833333333335,0.989705918956591,274.6,0.9977298280423281,998.2499999999991,0.9925459229390681,849.5999999999999,0.9934444444444445,28.5,0.9997871863799282,870.5833333333333,0.9932825360082305,3537.350000000001,0.9735860961768219
859,RUR0786,RUR0786__BaddoRattan,3,C4-HFZ-06,9,,,212.83333333333337,0.998357767489712,815.0833333333334,0.9937107767489712,2021.8333333333335,0.9843994341563785,1079.3333333333335,0.9916718106995884,4828.166666666667,0.9627456275720165,1874.1666666666665,0.9855388374485596,4161.85,0.9678869598765432,7892.783333333334,0.9410634458383115,2787.6666666666665,0.9784902263374485,912.1999999999999,0.9929614197530864,317.4999999999999,0.9972779492455419,1640.9166666666667,0.9877470380326564,0,1,310.66666666666663,0.9974316578483245,204.25,0.9984748357228196,1512.7999999999995,0.9883271604938271,5102.35,0.9619000149342891,292.1666666666667,0.9977456275720165,2637.3,0.980306899641577
860,GUJ4651,GUJ4651__Imranclny,3,C4-GUJ-02,20,,,0,1,817.9166666666667,0.9936889146090535,48.66666666666667,0.9996244855967078,0,1,111.91666666666669,0.9991364454732511,32.333333333333336,0.9997505144032922,49.25,0.9996199845679012,3404.3833333333328,0.9745789774990044,1113.8666666666666,0.9914053497942387,807.25,0.9937712191358026,325.33333333333337,0.9972107910379515,505.8833333333333,0.9962224960175229,0,1,281.41666666666663,0.997673473324515,30.333333333333336,0.9997734966148945,324.95000000000005,0.9974926697530865,548.4166666666667,0.9959048934687376,3221.933333333333,0.975139403292181,4605.433333333333,0.9656105635205097
861,RUR0714,RUR0714_LoharanWallNEW,3,C4-WZD-07,9,,,793.6666666666665,0.9938760288065843,624.5,0.9951813271604938,0,1,434.33333333333337,0.9966486625514404,769.5,0.9940625,807.25,0.9937712191358026,2454.9999999999995,0.9810570987654321,2612.6666666930546,0.9804908403024711,851.4000000000001,0.9934305555555555,3241.166666666667,0.9749909979423869,2053.083333333333,0.9823981195701874,3062.4666666666662,0.9771321186778177,2249.7,0.983201164874552,816.9166666666665,0.9932463899911816,583.5833333333333,0.9956422988849064,514.8333333333333,0.9960275205761318,163.75000000000003,0.9987772550776584,553.9666666666666,0.9957255658436215,1160.0833333333333,0.9913374900438072
862,HWY0112,HWY0112__P_Pindi_Bhattian_M2Warid_25262,4,C4-HFZ-06,30,,,0,1,147.33333333333334,0.9991473765432098,81.16666666666666,0.9995302854938273,452.1666666666668,0.9973832947530865,1064.4166666666665,0.9938401813271605,72.66666666666667,0.999579475308642,377.8666666666667,0.9978132716049383,348.16666668249917,0.998050141875658,36,0.9997916666666667,73.58333333333333,0.9995741705246914,172.25,0.9988924254115226,9.416666666666668,0.9999472632915173,92.43333333333332,0.9994823402031063,66.66666666666669,0.9995866402116402,0,1,224.26666666666665,0.9987021604938272,568.3333333333333,0.9968171296296297,164.25,0.9990494791666668,559.3333333333334,0.9968675328554361
863,HFZ9399,HFZ9399_Ghora_Chowk_Hafizabad,3,C4-HFZ-06,20,,,0,1,157.58333333333334,0.9987840792181071,311.08333333333337,0.9975996656378601,484.2666666666667,0.9962633744855967,635.7666666666665,0.9950943930041153,355.75,0.9972550154320987,1555.5833333333333,0.98799704218107,4713.316666666667,0.9648049830744724,385.25,0.9970273919753087,204.38333333333333,0.9984229681069959,528.6333333333333,0.995467821216278,572,0.9957287933094385,1554.1333333333334,0.9883950617283951,108,0.999107142857143,851.2166666666667,0.9936438420947828,2255.0333333333338,0.9826000514403291,724.9166666666667,0.9945869424532059,93.66666666666664,0.9992772633744856,1293.1333333333332,0.9903439864595778
864,HWY8837,HWY8837__11KMAttawaStop,5,C4-GUJ-01,30,,,101.00000000000001,0.9995324074074073,305.1666666666667,0.9985871913580248,740.083333333333,0.996573688271605,596.8333333333331,0.9972368827160494,2225.9166666666665,0.9896948302469135,0,1,316.2500000000001,0.9985358796296296,542.3333333333334,0.9975701911589009,0,1,0,1,0,1,0,1,953.8333333333335,0.9957265531660693,0,1,0,1,575.3333333333331,0.9973364197530864,443.58333333333337,0.998012619474313,455.83333333333337,0.9978896604938272,3844.633333333333,0.9827749402628434
865,HWY3259,HWY3259__JINNAH_ABADIwarid_MR1V3639,4,C4-MBD-08,20,,,140.25000000000003,0.9991883680555556,655.1833333333334,0.9962084297839506,677.1666666666667,0.996081211419753,0,1,1464.6666666666665,0.9915239197530865,11,0.9999363425925926,644.0000000000001,0.996273148148148,2249.2166666660455,0.9874035804958219,990.8833333333334,0.9942657214506173,974.8333333333333,0.9943586033950618,87,0.9994405864197531,65,0.9996359767025089,731.333333333333,0.9959042712066907,792.8333333333335,0.9950841187169313,485.3333333333332,0.9972819593787335,2529.7166666666667,0.9853604359567902,1120.1333333333337,0.9937268518518519,1655.0666666666666,0.9904220679012345,5363.383333327047,0.9699631309737508
866,DSK5669,DSK5669_H_Gaga Daska Sialkot,3,C4-WZD-07,,Enfrashare,EC1-DSK-06497,61.749999999999986,0.9995235339506173,479.2500000000002,0.9963020833333333,0,1,0,1,1742.95,0.986551311728395,0,1,0,1,796.5500000000002,0.9940520459976105,0,1,642.0833333333333,0.9950456532921811,1980.65,0.9830191186556927,6774.533333333333,0.9494135802469136,2937.5499999999993,0.9780648894862604,2016.2333333333331,0.9833314043209875,3353.2666666666664,0.97496067303863,1033,0.9920293209876543,1792.9,0.9866121565113501,1414.9666666666665,0.9890820473251029,4231.95,0.968399417562724
867,SKT3406,SKT3406__ZohralHospitalChwk,3,C4-SKT-03,31,,,518.0833333333333,0.9960024434156378,281.75,0.9978260030864198,1762.183333333333,0.9864029063786007,80.25,0.9993807870370371,475.08333333333337,0.9963342335390947,1002.5833333333333,0.9922640174897119,536.0833333333334,0.9958635545267489,5246.9833333333345,0.9608200169255277,390.95,0.9969834104938272,351.25,0.997289737654321,26.5,0.99977280521262,9,0.9999327956989248,259.25,0.9980641427718041,0,1,0,1,913.5000000000001,0.9929513888888889,0,1,1819.25,0.9859625771604938,0,1
868,MBI9714,MBI9714__Marri_Khurd,3,C4-HFZ-06,9,,,99.08333333333333,0.9992354681069959,0,1,256.5,0.9980208333333332,0,1,33.50000000000001,0.999741512345679,855.6666666666666,0.993397633744856,509.6333333333333,0.9960676440329217,14.333333333333332,0.9998929709279172,0,1,170.74999999999997,0.9986824845679013,0,1,88.5,0.9993391577060932,0,1,0,1,0,1,1066.3666666666668,0.9917718621399177,671.3000000000001,0.9949873058542412,701.9166666666666,0.9945839763374485,1731.1833333333334,0.9870730037833532
869,LLM5926,LLM5926_H_Mohalla Chiraghpura Lalamusa,3,C4-GRT-04,,Enfrashare,EC1-LLM-08113,1135.0666666666668,0.991241769547325,1685.3999999999996,0.9869953703703703,117.66666666666664,0.9990920781893005,1595.5500000000002,0.9876886574074074,1230.1333333333332,0.9905082304526749,0,1,0,1,0,1,0,1,26.999999999999996,0.9997916666666667,43.833333333333336,0.9996241998171009,0,1,423.5000000000001,0.9968376642771805,945.9000000000001,0.9921800595238095,248.5,0.9981444145758662,988.75,0.9923707561728395,0,1,3.166666666666666,0.9999755658436215,3384.3999999999996,0.9747281959378733
870,SKL9911,SKL9911__PindHasana,3,C4-GRT-04,20,,,58.000000000000014,0.9995524691358025,395.16666666666674,0.9969508744855967,6.999999999999999,0.999945987654321,0,1,1335.2833333333333,0.9896968878600824,404.8333333333335,0.9968762860082304,0,1,0,1,14,0.999891975308642,44.08333333333334,0.9996598508230453,41.16666666666666,0.9996470621856425,0,1,486.1166666666667,0.9963700965750697,15.75,0.9998697916666667,302.4,0.997741935483871,785.9833333333332,0.9939353137860083,118.08333333333333,0.9991182546794106,54.166666666666664,0.9995820473251028,0,1
871,WZB9742,WZB9742__S_WazirabadWarid_MDWA4191,3,C4-WZD-07,27,,,805.1666666666666,0.9937872942386831,1165.75,0.9910050154320987,7.5,0.9999421296296296,0,1,6537.85,0.94955362654321,725.4166666666666,0.9944026491769548,2194.6,0.9830663580246913,4295.083333318665,0.9679279918360315,2718.5,0.9790239197530864,3538.649999999999,0.9726956018518519,1128.5,0.9903249314128943,1411.0166666666667,0.9894637345679013,3316.7166666666667,0.9752335971724412,465.1666666666667,0.9961543761022927,262.66666666666663,0.9980386300278774,1602.9999999999995,0.9876311728395062,2223.1166666666663,0.9833996664675427,740.75,0.994284336419753,590.6999999999998,0.9955891577060931
872,SKT3809,SKT3809__RailwayStationSKT,3,C4-SKT-03,27,,,74.25,0.9994270833333333,598.9166666666666,0.9953787294238683,1610.5500000000002,0.9875729166666666,2636.616666666667,0.9796557355967078,795.0833333333333,0.9938650977366256,2326.75,0.9820466820987654,2376.1166666666663,0.9816657664609053,3400.399999966783,0.9746087216250987,2887.633333333333,0.9777188786008231,1952.583333333333,0.9849337705761317,654.8333333333334,0.9943858596250571,294.5000000000001,0.997800925925926,1370.45,0.9897666517323774,1248.8333333333335,0.9896756503527336,384.98333333333335,0.9971252737953007,2415.0666666666666,0.9813652263374486,691.4166666666665,0.9948370917960971,2553.1833333333334,0.9802995113168724,2478.5,0.9814926821983273
873,SKT9850,SKT9850__MohallIslamPura,3,C4-SKT-03,,GLO,,930.9166666666665,0.9928170010288067,554.7500000000001,0.9957195216049383,0,1,405.7499999999999,0.9968692129629629,1065.4166666666665,0.9917791923868313,690.75,0.9946701388888889,4891.650000000001,0.9622557870370371,1240.0833333333335,0.9907401184786937,370.5,0.9971412037037036,885.5833333333334,0.9931667952674897,0,1,336.3333333333333,0.9974885503783354,81,0.9993951612903226,0,1,0,1,730.2500000000001,0.9943653549382716,28,0.9997909199522103,707.3333333333333,0.9945421810699588,865.5000000000001,0.9935371863799283
874,RUR6526,RUR6526__S_ShrineSyedSadiqAliShah,3,C4-GUJ-01,,ATL,ATKMK2,22.5,0.9998263888888889,971.2833333333335,0.992505529835391,1722.6166666666666,0.9867082047325103,7394.433333333334,0.9429441872427984,1565.9166666666665,0.987917309670782,58.583333333333336,0.9995479681069959,517,0.9960108024691359,4051.9333333333334,0.9697436280366388,611.7166666666666,0.9952799639917695,9950.58333333333,0.9232208076131687,2854.7833333333338,0.9755248342478281,1898.1999999999998,0.9858258661887694,5702.05,0.957421968339307,7752.316666666667,0.9359100804673721,1441.8333333333333,0.9892336220629231,6091.700000000001,0.9529961419753086,9092.400000000001,0.9321057347670251,6704.850000000001,0.9482650462962963,5585.766666666666,0.9582902727996815
875,GUJ0081,GUJ0081__MetalWorks,3,C4-GUJ-02,20,,,654.5,0.9949498456790125,1159.8333333333333,0.9910506687242798,4633.500000000001,0.9642476851851852,1644.4166666666665,0.9873115997942387,4562.566666666665,0.9647950102880658,167,0.9987114197530864,1687.4,0.9869799382716049,151.33333333333334,0.9988699721226603,1543.666666666667,0.9880889917695473,662.6666666666666,0.9948868312757202,975.9666666666666,0.9916326588934613,793.7833333333333,0.9940727050975707,183.25,0.9986316457586619,109.41666666666666,0.9990954309964727,23.75,0.9998226553166069,1777.1666666666667,0.9862872942386831,859.75,0.9935801224611709,1179.5833333333333,0.9908982767489712,0,1
876,TDA3941,TDA3941__BusStandTanda,3,C4-GRT-04,20,,,0,1,0,1,33.5,0.999741512345679,0,1,2160.75,0.9833275462962964,606.8333333333333,0.9953176440329219,331.5,0.9974421296296296,27.25,0.9997965203106333,0,1,57.249999999999986,0.9995582561728394,0,1,0,1,0,1,754.5,0.9937624007936507,0,1,0,1,23.5,0.9998245221027479,0,1,0,1
877,RUR0512,RUR0512__Surukhpur_new,3,C4-GRT-04,,Telenor,LSU002,4040.416666666667,0.968823945473251,63.25000000000001,0.9995119598765432,32.75,0.9997472993827161,0,1,2275.75,0.9824402006172839,727.6666666666666,0.9943852880658436,449.6666666666667,0.9965303497942386,3485.666666666666,0.9739720230983672,0,1,75.41666666666666,0.9994180812757202,0,1,0,1,1054.6333333333332,0.9921249004380726,15.75,0.9998697916666667,0,1,0,1,47.66666666666667,0.9996440661091199,25.833333333333336,0.9998006687242799,706.2500000000001,0.9947263291517323
878,DMK6997,DMK6997__TalharaDaska,3,C4-WZD-07,30,,,20.499999999999996,0.9998418209876543,0,1,0,1,0,1,1018.6666666666665,0.9921399176954732,253.25,0.9980459104938272,2165.05,0.9832943672839507,0,1,5.25,0.9999594907407408,0,1,195.25,0.9983260459533608,29.25,0.9997815860215055,2282.983333333334,0.9829526334129828,142.08333333333334,0.9988253692680776,0,1,100.75000000000003,0.9992226080246914,24.750000000000004,0.9998151881720431,190.08333333333334,0.9985333076131687,38.58333333333333,0.9997118926722421
879,GUJ3303,GUJ3303_Mubarak Colony,3,C4-GUJ-02,9,,,99.58333333333331,0.9992316100823045,1196.9999999999998,0.9907638888888889,193.5,0.9985069444444444,248.33333333333326,0.9980838477366255,0,1,0,1,26.416666666666668,0.9997961676954732,17.75,0.9998674581839905,122.08333333333333,0.9990579989711934,850.6666666666664,0.9934362139917695,606.6666666666666,0.9947988111568358,8.75,0.9999346624850657,2443.4166666666665,0.9817546545201116,790.0833333333333,0.9934682264109347,2921.0000000000005,0.9781884707287933,2220.1166666666663,0.982869470164609,4119.566666666667,0.9692386001592991,290.41666666666663,0.9977591306584362,1575.9666666666667,0.9882320290720829
880,KMK0969,KMK0969__Ittehad Store,1,C4-GUJ-01,,,,0,1,0,1,1060.9333333333334,0.9754413580246912,0,1,40.583333333333336,0.9990605709876543,0,1,326.08333333333326,0.9924517746913579,0,1,0,1,21.08333333333333,0.9995119598765432,0,1,29.41666666666667,0.9993410244922342,0,1,0,1,0,1,0,1,0,1,0,1,0,1
881,RGA9707,RGA9707__BudhGoraya,3,C4-HFZ-06,9,,,95.41666666666666,0.9992637602880658,350.45,0.9972959104938272,0,1,980.75,0.9924324845679012,1818.3333333333337,0.9859696502057613,0,1,0,1,203.16666666666669,0.9984829251294305,102.36666666666665,0.999210133744856,354.1666666666668,0.997267232510288,0,1,292,0.9978195937873358,230.41666666666666,0.9982794454400638,621.6666666666667,0.9948605599647266,42.75,0.9996807795698924,172.24999999999997,0.9986709104938272,0,1,254.00000000000003,0.9980401234567902,417.1333333333334,0.9968852050975707
882,GFG9668,GFG9668__S_LubbanPulyStop_Warid_MR485355,4,C4-NRW-05,30,,,916.1666666666664,0.9946981095679013,3744.750000000001,0.9783289930555555,1535.4499999999998,0.9911142939814814,2920.916666666667,0.9830965470679013,3473.016666666666,0.9799015239197532,496.6833333333333,0.9971256751543209,1477.4166666666665,0.9914501350308642,2716.583333333333,0.9847861596475508,1454.4333333333332,0.9915831404320987,11829.233333333335,0.9315437885802469,1912.8333333333333,0.9877004029492455,1928.5333333333335,0.9891995221027479,1027.5833333333335,0.9942451650238948,1892.8333333333337,0.9882636822089946,666.1666666666666,0.9962692278972521,2444.3333333333335,0.9858545524691358,3009.5499999999993,0.9831454413082438,2313.266666666667,0.9866130401234569,5370.049999999999,0.9699257952508961
883,GUJ6267,GUJ6267__S_MasterCityHousingScheme,3,C4-GUJ-01,,Enfrashare,EC1-GUJ-02839,231.58333333333331,0.998213091563786,754.7333333333333,0.9941764403292181,54.333333333333336,0.9995807613168725,127.49999999999997,0.9990162037037037,0,1,29.749999999999996,0.9997704475308642,0,1,562.4833333333333,0.9957998556352051,33,0.9997453703703704,849.2166666666667,0.9934474022633745,32.41666666666667,0.9997220793324189,334.5,0.9975022401433692,0,1,78.16666666666666,0.9993537808641975,14.799999999999999,0.999889486260454,0,1,619.75,0.9953722371565114,20.75,0.9998398919753086,615.1666666666666,0.9954064615690961
884,KHR5760,KHR5760__S_BismillahPlaza,3,C4-MBD-08,,Enfrashare,EC1-KHR-02341,1822.8166666666668,0.9859350565843621,964.9166666666665,0.9925546553497943,5342.016666666666,0.9587807355967078,32.00000000000001,0.999753086419753,513.0833333333334,0.9960410236625514,4.749999999999999,0.9999633487654321,50.16666666666668,0.9996129115226338,84.83333333333331,0.9993665372361609,134.08333333333331,0.9989654063786009,66.50000000000001,0.9994868827160494,726.3333333333333,0.9937728623685413,946.25,0.9929342144563919,641.6666666666667,0.9952085822381521,833.5,0.9931092923280422,139.83333333333334,0.9989558442851454,0,1,0,1,397.58333333333326,0.9969322273662552,165.49999999999997,0.9987641875746714
885,NRW5589,NRW5589__S_BijliGharChowk_CMPak4799,3,C4-NRW-05,,CMPak,4799,1271.6666666666667,0.9901877572016461,802.9166666666665,0.9938046553497942,640.0000000000001,0.9950617283950618,6158.000000000001,0.9524845679012346,4170.9333333333325,0.9678168724279835,422.24999999999994,0.9967418981481481,4399.933333333333,0.9660498971193415,4475.566666682344,0.966580296694427,2068.9333333333334,0.9840360082304527,2208.05,0.9829625771604938,1207.75,0.9896454903978052,2725.3500000000004,0.979649417562724,5427.283333333333,0.9594736907606531,649.7499999999999,0.9946283895502646,2189.383333333333,0.9836515581441657,6610.000000000001,0.948996913580247,11658.816666666668,0.9129419305057747,8130.116666666665,0.9372676183127573,2122.45,0.9841513590203107
886,GJR4909,GJR4909__ChahtotayWalaGJR,3,C4-GRT-04,30,,,0,1,99.75,0.9992303240740741,2.583333333333333,0.9999800668724279,218.16666666666669,0.9983166152263375,160.78333333333333,0.9987593878600823,0,1,0,1,0,1,19.416666666666668,0.9998501800411523,13.5,0.9998958333333333,0,1,0,1,21.75,0.9998375896057348,0,1,103.5,0.9992271505376344,22.333333333333336,0.9998276748971193,0,1,1182.45,0.9908761574074074,650.55,0.9951422491039427
887,GUJ6260,GUJ6260_S_GMagnoliaPark,3,C4-GUJ-01,,E.Co,e.coPK018339PU,1091.25,0.9915798611111112,416.9166666666666,0.9967830504115226,86.5,0.999332561728395,0,1,30.666666666666668,0.9997633744855967,42,0.9996759259259259,464.8333333333335,0.9964133230452674,55.499999999999986,0.9995855734767025,2727.5499999999997,0.9789540895061728,784.75,0.9939448302469135,60.500000000000014,0.9994813100137175,449.2166666666667,0.9966456342094783,1164.5,0.9913045101553166,225,0.998139880952381,0,1,1746.4333333333334,0.9865244341563786,11.25,0.9999159946236559,501.2499999999999,0.9961323302469135,39,0.9997087813620071
888,GUJ3803,GUJ3803__Usman_Colony,3,C4-GUJ-01,,GLO,,285.24999999999994,0.9977989969135802,2199.3333333333335,0.9830298353909466,50.08333333333333,0.9996135545267489,271.66666666666663,0.9979038065843622,1758.3666666666666,0.9864323559670782,546.5,0.9957831790123457,586.75,0.9954726080246914,652.183333365852,0.9951300527675788,480.40000000000003,0.9962932098765432,1236.75,0.990457175925926,675.9166666666665,0.9942051040237768,1302.8833333333332,0.9902711818000796,1118,0.9916517323775388,269,0.9977761243386243,148.41666666666666,0.9988917512943051,192.24999999999997,0.9985165895061727,110.58333333333334,0.9991742582636399,1149,0.9911342592592592,1435,0.9892846475507766
889,NKW6941,NKW6941__NakkayWalaChwkGojra,3,C4-MBD-08,,GLO,,3938.366666666667,0.9696113683127572,1860.9833333333331,0.9856405606995885,208.6,0.9983904320987655,1269.6166666666668,0.9902035751028806,25.916666666666664,0.9998000257201646,0,1,2598.4,0.9799506172839506,657.3333333333336,0.9950915969733174,12.416666666666668,0.9999041923868313,72,0.9994444444444445,220.75000000000003,0.9981074245541838,283.05,0.9978864247311827,2810.7,0.9790120967741935,15.5,0.9998718584656084,0,1,80.75,0.9993769290123456,1001.3333333333334,0.9925228992433294,1636.7666666666667,0.9873706275720164,3063.3166666666666,0.9771257716049382
890,GUJ9431,GUJ9431__S_Mian Sansi Rd Warid_MDGJ4201,5,C4-GUJ-02,30,,,113.33333333333331,0.9994753086419753,1168.416666666667,0.9945906635802468,792.6666666666666,0.9963302469135803,1775.9166666666667,0.9917781635802468,2196.4000000000005,0.9898314814814815,87.16666666666666,0.999596450617284,83.75,0.9996122685185185,840.3333333333334,0.9962350657108722,768.9166666666665,0.996440200617284,1054.1666666666665,0.9951195987654322,3891.1833333333334,0.9799836248285323,753.8333333333333,0.9966226105137396,1443.8833333333332,0.9935309886499403,292.5,0.998549107142857,6268.733333333331,0.9719142771804062,3047.9333333333334,0.9858891975308641,2493.6333333333337,0.988827807646356,45.25,0.9997905092592593,2188.7500000000005,0.9901937724014337
891,GJR6257,GJR6257__S_Shaheen_Chowk_Gujrat_Bypass_MDGU4247,3,C4-GRT-04,27,,,350.00000000000006,0.9972993827160493,249.83333333333331,0.9980722736625515,97.83333333333334,0.9992451131687242,70.25000000000001,0.9994579475308641,1455.7500000000002,0.9887673611111112,1122.7499999999998,0.9913368055555556,448.1666666666667,0.9965419238683126,373.3333333466047,0.9972122660293712,81.83333333333331,0.9993685699588477,324,0.9975,423.2166666666666,0.9963715992226794,321.75,0.9975974462365592,79,0.9994100955794504,0,1,367.56666666666666,0.9972553265631222,996.8833333333332,0.9923079989711934,429.08333333333337,0.996795972720032,827.7499999999999,0.9936130401234569,362.33333332689165,0.9972944046197216
892,GOW6984,GOW6984__Ghughanwali_Phalia,4,C4-MBD-08,20,,,79.49999999999999,0.9995399305555556,0,1,131.08333333333331,0.9992414158950618,98.5,0.9994299768518519,0,1,762.1333333333333,0.9955895061728396,7885.283333333333,0.9543675733024692,2722.283333333333,0.9847542376045401,1783.2166666666662,0.9896804591049383,300.16666666666663,0.9982629243827161,3063.8,0.9802996399176955,64,0.9996415770609319,932.9166666666667,0.994775332287933,179.66666666666663,0.9988859953703704,0,1,177.49999999999997,0.998972800925926,299.0833333333333,0.998325026135006,187.33333333333337,0.9989158950617284,2600.866666666667,0.9854342144563918
893,PND9859,PND9859__P_Pattan_Road,3,C4-HFZ-06,30,,,183.16666666666669,0.9985866769547325,218.58333333333331,0.9983134002057613,119.41666666666667,0.9990785751028807,208.3,0.9983927469135803,309.00000000000006,0.9976157407407408,177.33333333333334,0.9986316872427983,89.49999999999999,0.9993094135802469,119.25,0.9991095430107526,0,1,285.08333333333326,0.9978002829218107,186.16666666666666,0.9984039208962048,0,1,297.75,0.9977766577060931,0,1,0,1,50.000000000000014,0.9996141975308642,307.16666666666663,0.997706342094783,4.833333333333333,0.999962705761317,152.66666666666666,0.9988600159299084
894,GUJ6295,GUJ6295_S_Yousafpura,3,C4-GUJ-02,,E.Co,e.coPK018440PU,1326.3333333333335,0.9897659465020575,2504.5,0.9806751543209876,0,1,4904.766666666667,0.9621545781893004,7318.416666666667,0.9435307355967077,2351.116666666667,0.9818586676954734,0,1,0,1,383.85,0.9970381944444445,188.33333333333334,0.9985468106995884,164.33333333333331,0.9985911065386374,367.75,0.9972539575866189,2031.5166666666667,0.9848303713659896,30.91666666666667,0.9997444058641974,80.49999999999999,0.9993988948626046,476.65,0.9963221450617284,3397.2166666666662,0.9746324920350458,645.6666666666666,0.9950180041152263,4136.083333333334,0.9691152678215851
895,RUR5511,RUR5511__S_Marjal,3,C4-NRW-05,,Enfrashare,EC1-NRW-01653,2110.5833333333335,0.9837146347736625,3695.833333333333,0.971482767489712,1243.3333333333335,0.990406378600823,1251.3333333333335,0.9903446502057613,8756.933333333332,0.9324310699588477,2381.75,0.9816222993827161,606.5833333333333,0.9953195730452675,1398.0999999999997,0.9895601851851852,16515.600000000002,0.8725648148148147,1282.8166666666666,0.9901017232510289,1947.8999999999999,0.9832998971193416,6874.966666666667,0.9486636300278773,8179.95,0.9389191308243727,3426.5333333333333,0.9716721781305115,3054.233333333333,0.9771935981680605,3956.05,0.9694749228395062,3793.983333333333,0.9716697779769017,3712.166666666666,0.9713567386831276,3280.199999999999,0.9755062724014337
896,GUJ3019,GUJ3019__TabarakColony,3,C4-GUJ-02,20,,,1551.0833333333335,0.9880317644032922,903.1666666666666,0.993031121399177,1605.4166666666665,0.9876125257201646,1622.75,0.9874787808641975,6102.066666666667,0.9529161522633746,2342.5833333333335,0.9819245113168725,2018.8500000000001,0.9844224537037037,1584.3,0.9881698028673835,1326.1666666666667,0.989767232510288,3657.4499999999994,0.9717789351851852,2846.0833333333335,0.9755994227251944,752.4166666666667,0.9943815959776982,927.05,0.9930775836320191,9.75,0.9999193948412699,40.25,0.9996994474313022,1363.4,0.9894799382716049,577.1333333333333,0.9956904619673437,338.5666666666667,0.9973876028806585,286.49999999774934,0.9978606630824541
897,QDS9645,QDS9645__BohktlaRd,4,C4-HFZ-06,30,,,0,1,0,1,20.249999999999996,0.9998828125,0,1,1708.316666666667,0.9901139081790123,0,1,691.4166666666665,0.9959987461419754,0,1,518.3666666666666,0.9970001929012345,244.66666666666663,0.9985841049382717,91.99999999999999,0.9994084362139918,28,0.9998431899641577,296.40000000000003,0.9983400537634408,6.083333333333333,0.9999622809193122,228.66666666666666,0.9987193847072879,0,1,0,1,3.25,0.9999811921296297,197.24999999999997,0.9988953293010752
898,SKT4633,SKT4633__RorasRoad,3,C4-SKT-03,31,,,46.83333333333334,0.9996386316872428,710.25,0.9945196759259259,339.4166666666667,0.9973810442386831,229.08333333333331,0.9982323816872427,2424.0333333333333,0.9812960390946501,2240.0000000000005,0.9827160493827161,8334.533333333331,0.935690329218107,6255.366666660752,0.9532902727997254,1621.5499999999997,0.9874880401234567,1649.1166666666668,0.9872753343621399,0,1,230,0.9982825567502986,13.5,0.9998991935483871,661.7333333333332,0.9945293209876543,0,1,469.91666666666663,0.9963740997942386,932.6666666666669,0.9930356431700518,0,1,661.0000000000001,0.9950642174432497
899,GUJ3816,GUJ3816__Mohallah_Shaheenabad,4,C4-GUJ-02,20,,,745.6666666666665,0.995684799382716,1755.3333333333333,0.9898418209876543,259.25,0.9984997106481481,433.1,0.9974936342592592,657.9166666666671,0.9961926118827161,3770.666666666666,0.9781790123456789,941.0166666666668,0.9945543016975309,1251.75,0.9929897513440861,643.3666666666666,0.9962768132716049,988.4166666666671,0.9942799961419753,360.83333333333337,0.9976798268175583,819.7499999999999,0.9954091061827957,213.16666666666666,0.9988061902628435,716.35,0.9955583457341269,267.2,0.9985035842293907,4726.983333333332,0.9726447723765432,5403.733333333333,0.9697371565113501,10577.266666666666,0.9387889660493828,32217.250000015643,0.8195718525984788
