SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,DG site,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,Frequency,4G NAR
SKT5596,SKT5596_H_Gondewali Road Tibbi Sialkot,9,2G/LTE,Gold,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR2720,RUR2720__S_Beerh,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR1127,RUR1127__S_OffloadRUR4037A,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.702449845679,99.746817129629,99.723668981481,99.860628858024,99.907407407407,99.883777006172,99.835069444444,99.718846450617,99.929591049382,99.740065586419,99.928144290123,99.832658179012,99.928144290123,99.784915123456,99.713541666666,98.345389660493,99.716435185185,99.784915123456,91.452064043209,97.477334104938,,,,,,,,,,,,20,99.20059317129576
SDK5916,SDK5916__S_GTRDSadhokeWarid_ES4293,18,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,99.962384259259,99.798418209876,99.968814300411,99.994855967078,86.142939814814,100,99.995820473251,100,99.837319958847,100,99.891332304526,99.865933641975,100,99.853395061728,87.482638888888,99.9810313786,99.911908436214,100,100,,,,,,,,,,,,13,98.63433963477334
GUJ5505,GUJ5505__S_ShadmanColony_Ufone3910,12,2G/3G/LTE,Diamond,Macro,OMO,C4-GUJ-01,Jazz Guest/UFONE Host,UFONE,Non DG Site,88.235918209876,99.41936728395,81.660397376543,96.863425925925,78.641975308642,78.994984567901,89.188850308642,98.535879629629,100,100,95.880111882716,82.51880787037,99.30893132716,94.928626543209,90.34336419753,92.631655092592,94.231288580246,100,88.873456790123,91.433256172839,,,,,,,,,,,,17,92.08451485339467
GUJ4147,GUJ4147__P_arywallaRd,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,84.946469907407,94.988908179012,99.456018518518,92.068383487654,95.856963734567,98.634259259259,99.993730709876,99.966724537037,100,100,99.590567129629,100,100,100,100,100,94.84905478395,98.72974537037,98.214216820987,94.580439814814,,,,,,,,,,,,13,97.593774112654
RUR0801,RUR0801__S_Shahzada,6,2G/LTE,Gold,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,98.727816358024,100,100,100,100,100,100,100,100,100,100,98.637152777777,100,,,,,,,,,,,,2,99.86824845679004
GUJ9461,GUJ9461__S_Gulzar Colony Warid_MDGJ4235,12,2G/3G/LTE,Elite,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,65.747010030864,96.114486882716,97.430555555555,94.760320216049,91.771315586419,100,100,96.841724537037,100,91.97868441358,99.189332561728,95.50636574074,99.159915123456,100,98.042534722222,94.48543595679,99.410204475308,90.912422839506,94.477719907407,93.491994598765,,,,,,,,,,,,16,94.96600115740709
KMK8981,KMK8981__P_MohalaDarveshpura,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,100,100,100,100,96.666666666666,92.611882716049,99.441068672839,97.86361882716,74.974440586419,99.532696759259,99.997588734567,100,100,100,100,100,100,100,100,,,,,,,,,,,,7,98.05439814814795
RUR4663,RUR4663__S_GUJAddaQaziKot,18,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,97.874549897119,99.060892489711,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,2,99.8467721193415
SKT5149,SKT5149__S_Nazimabad Warid_MDSK4276,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,99.708719135802,100,100,100,100,100,100,100,92.771026234567,92.397762345679,100,99.993730709876,100,,,,,,,,,,,,4,99.24356192129619
RUR8836,RUR8836__S_JandasingGuj,12,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,90.085358796296,81.320408950617,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,2,98.57028838734564
SKT0572,SKT0572__P_Bohri Mohalla,12,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,Jazz Host/UFONE Guest,DEODAR,DG site,100,100,100,100,100,100,100,96.918885030864,100,100,100,100,100,100,100,100,98.886477623456,100,99.994695216049,95.445119598765,,,,,,,,,,,,4,99.56225887345668
GUJ9410,GUJ9410__S_Baghwala Warid_GJ4214,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.341724537037,99.58236882716,100,99.670138888888,98.904320987654,100,100,100,100,100,90.77305169753,100,100,100,100,100,100,87.982735339506,99.994212962963,98.46836419753,,,,,,,,,,,,8,98.73584587191341
GUJ5576,GUJ5576_H_Gondlanwala Rd Siddique Akbar Town Gujranwala,9,2G/LTE,Platinum,Macro,OMO,C4-GUJ-02,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,90.581918724279,71.25257201646,79.850823045267,93.702417695473,87.777134773662,96.559284979423,97.33153292181,82.950102880658,96.067386831275,97.049254115226,97.466563786008,95.877057613168,96.260931069958,98.004758230452,93.519804526749,92.644675925925,97.226723251028,94.813528806584,91.79140946502,95.145961934156,,,,,,,,,,,,20,92.29369212962905
GUJ4662,GUJ4662__S_KhyaliBypass,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-GUJ-01,JAZZ,DEODAR,Non DG Site,100,100,89.801311728395,42.55787037037,55.154320987654,100,96.278935185185,100,100,91.828703703703,99.756944444444,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,6,93.76890432098756
GUJ3305,GUJ3305__H_Ferozwala,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/TELENOR Guest,DEODAR,DG site,96.125096450617,96.938657407407,92.014371141975,100,100,99.588155864197,100,100,100,100,100,99.987461419753,100,100,100,99.987461419753,100,100,92.094907407407,95.268614969135,,,,,,,,,,,,8,98.60023630401217
DSK5295,DSK5295__S_Islam Pura_RL_DSK3493,16,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,87.881582754629,94.31495949074,92.647569444444,100,100,100,100,96.825086805555,99.996021412037,96.607711226851,100,98.35865162037,95.977285879629,100,100,100,93.634259259259,96.331380208333,100,,,,,,,,,,,,10,97.62872540509235
DSK5985,DSK5985__S_Circular RD Warid_DK5757,9,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,98.51015946502,100,89.900334362139,100,100,100,100,100,99.24961419753,100,100,92.823431069958,100,100,100,98.988554526749,100,100,100,98.243312757201,,,,,,,,,,,,6,98.88577031892986
RUR5662,RUR5662_H_USF_USLK021_Changa BaghatPur Rd Wala Kalar Sialkot,6,2G/LTE,Diamond,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,99.21875,100,100,100,100,100,100,100,100,100,98.958333333333,100,100,100,100,100,100,94.351851851851,100,99.542824074074,,,,,,,,,,,,4,99.6035879629629
RUR0434,RUR0434__H_ChowkySukhakey,6,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
HFZ5759,HFZ5759__S_Jeelanipura,9,2G/LTE,Elite,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
SMB2422,SMB2422__S_Opposite_DryportWarid_MDSK1583,18,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,100,100,98.968621399177,97.424768518518,100,99.529963991769,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,99.7961676954732
GUJ9464,GUJ9464__S_Chicherwali Warid_MDGJ4218,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,100,100,100,89.877025462963,100,100,100,100,100,100,100,100,100,100,100,100,68.048321759259,54.085165895061,95.584008487654,,,,,,,,,,,,4,95.37972608024685
RUR6098,RUR6098__S_GondalWarid_MDSK3985,6,2G/LTE,Gold,Macro,OMO,C4-SKT-03,Jazz Guest/UFONE Host,UFONE,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.206018518518,100,100,100,,,,,,,,,,,,1,99.9103009259259
HWY3950,HWY3950__P_SKTAwanSports,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,93.374807098765,96.811342592592,100,100,99.068287037037,99.147858796296,100,100,100,99.349440586419,100,100,100,100,96.773244598765,99.44637345679,100,100,100,85.469714506172,,,,,,,,,,,,8,98.4720534336418
HFZ5343,HFZ5343__S_DefenceColony,9,2G/3G/LTE,Elite,Macro,B2S,C4-HFZ-06,E.Co,E.CO,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,84.332561728395,100,100,100,100,100,100,,,,,,,,,,,,1,99.21662808641975
HWY5982,HWY5982__S_Kot Bhukran Warid_365324,20,2G/3G/LTE,Platinum,Macro,Standby,C4-WZD-07,Jazz Host/TELENOR Guest,DEODAR,DG site,99.983506944444,100,100,100,100,100,100,100,100,100,100,95.830150462963,90.281828703703,100,100,93.887152777777,99.9765625,99.97974537037,100,99.918692129629,,,,,,,,,,,,7,98.99288194444429
GUJ9728,GUJ9728__P_Khyali_BypassGujwala,16,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/UFONE Guest,DEODAR,DG site,99.950810185185,100,100,100,100,100,98.286313657407,96.05396412037,100,100,99.756221064814,100,98.163700810185,100,99.779730902777,99.732711226851,98.365885416666,86.864149305555,98.504774305555,97.263816550925,,,,,,,,,,,,11,98.6361038773145
RUR9455,RUR9455__S_Mandiala Warid_MR2I3761,6,2G/LTE,Bronze,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,96.07349537037,91.400462962963,80.942322530864,90.034722222222,89.873649691358,96.318479938271,92.608024691358,96.898148148148,97.703510802469,99.281442901234,97.201967592592,95.476466049382,97.916666666666,97.387152777777,94.398148148148,98.539737654321,95.68287037037,93.875385802469,95.624035493827,96.848958333333,,,,,,,,,,,,20,94.7042824074071
SKT8839,SKT8839__P_MuradPurNaiAbadiSKT,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,94.701967592592,100,100,100,100,100,100,100,100,100,100,90.460069444444,99.992766203703,100,,,,,,,,,,,,3,99.25774016203695
RUR5046,RUR5046__S_Goorsial,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.43287037037,100,,,,,,,,,,,,1,99.9716435185185
GUJ0726,GUJ0726__P_Fatomand,18,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,Jazz Host/UFONE+TELENOR Guest,DEODAR,DG site,100,100,100,100,100,98.138181584362,100,100,100,100,91.01691100823,100,97.861689814814,100,100,100,100,100,100,100,,,,,,,,,,,,3,99.3508391203703
GUJ9942,GUJ9942__P_JamiaHanifa,18,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,100,100,100,100,95.833333333333,91.57857510288,100,100,100,100,100,100,100,100,100,100,100,93.402777777777,76.595293209876,,,,,,,,,,,,4,97.8704989711933
RUR9471,RUR9471__S_Hir_MDSK4518,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,100,99.540252057613,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.211805555555,100,,,,,,,,,,,,2,99.6376028806584
JPB1364,JPB1364__P_Pindi Bhattian Road Jalapur BhattianWarid_315320,12,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.999035493827,99.999517746913,99.999035493827,99.998070987654,100,100,89.819637345679,100,100,100,100,100,100,94.592496141975,100,99.99855324074,100,100,100,100,,,,,,,,,,,,7,99.22031732253075
GUJ5850,GUJ5850_H_Muslim Town Rehmanpura,9,2G/LTE,Platinum,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ5900,GUJ5900_H_Mubarak Colony Gujranwala,6,2G/LTE,Platinum,Macro,B2S,C4-GUJ-02,E.Co,E.CO,Non DG Site,100,100,100,100,100,98.738425925925,100,100,100,100,99.829282407407,100,100,100,100,99.860146604938,100,100,100,100,,,,,,,,,,,,3,99.92139274691348
RUR5579,RUR5579__S_RajputTown,9,2G/LTE,Platinum,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR0720,RUR0720__S_Khambranwala,9,2G/3G/LTE,Hub,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,94.452803497942,93.143647119341,100,100,100,100,100,,,,,,,,,,,,2,99.37982253086416
RUR1914,RUR1914_H_USF_UCMW003_Kalas Sharif Po Miayani Bhera Sargodha,2,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,ATL,ATL,Non DG Site,100,100,83.333333333333,72.945601851851,100,100,100,100,100,100,100,100,100,100,86.71875,100,100,90.711805555555,86.915509259259,85.376157407407,,,,,,,,,,,,6,95.30005787037024
GUJ6093,GUJ6093__S_IftikharColony_CMPak42918,18,2G/3G/LTE,Platinum,Macro,OMO,C4-HFZ-06,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,90.344650205761,84.732510288065,64.911908436214,98.36066100823,34.970100308642,56.156764403292,58.63811728395,60.027327674897,61.352559156378,59.638631687242,60.323431069958,59.570473251028,58.101208847736,57.532793209876,59.099472736625,55.842656893004,41.89654063786,53.972479423868,59.536394032921,71.12461419753,,,,,,,,,,,,20,62.306664737653854
RUR6176,RUR6176__S_Dhol_Ranjha_MDPH1532,8,2G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,91.970486111111,97.540509259259,80.715422453703,90.402199074074,93.537326388888,93.6328125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,6,97.38993778935176
HFZ5803,HFZ5803__S_MuhammadMianDaKot,9,2G/3G/LTE,Platinum,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
HFZ3892,HFZ3892__S_MuhalahuzafrKhn,12,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/UFONE Guest,DEODAR,DG site,100,100,100,100,100,98.955922067901,100,100,100,95.806327160493,100,100,100,100,100,100,100,100,98.060860339506,98.340567129629,,,,,,,,,,,,4,99.55818383487644
SKG3828,SKG3828__S_MohallahIsbSKG,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,83.145254629629,91.944444444444,100,100,96.055169753086,100,100,100,98.878279320987,100,100,100,100,100,100,89.170524691358,87.683256172839,,,,,,,,,,,,6,97.34384645061715
RUR5937,RUR5937__S_Karial-NVKWarid_SH7649,9,2G/3G/LTE,Diamond,Macro,OMO,C4-HFZ-06,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,98.948688271604,100,100,100,100,100,91.12461419753,100,100,100,100,91.610082304526,100,100,100,100,100,100,92.305169753086,,,,,,,,,,,,4,98.69942772633729
GUJ9441,GUJ9441__S_Mominabad Warid_MDGJ4221,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,95.465856481481,90.958236882716,97.373167438271,92.988522376543,87.380883487654,92.738715277777,97.08912037037,98.876832561728,99.00318287037,98.060860339506,99.409722222222,97.573784722222,93.686342592592,97.355324074074,98.831500771604,96.625675154321,96.101466049382,97.904610339506,92.462866512345,95.957754629629,,,,,,,,,,,,20,95.79222125771564
RUR1063,RUR1063__S_Narang,6,2G/3G/LTE,Gold,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.410300925925,100,100,100,100,99.976851851851,,,,,,,,,,,,2,99.3693576388888
HWY0700,HWY0700__S_BhiloMahar,20,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-WZD-07,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.198206018518,96.901909722222,100,100,100,100,,,,,,,,,,,,2,99.205005787037
SKT2115,SKT2115__S_DaskaRoad,9,2G/3G/LTE,Diamond,Macro,OMO,C4-SKT-03,Jazz Guest/UFONE Host,UFONE,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,99.992926954732,100,99.98778292181,99.994855967078,100,99.997427983539,100,100,,,,,,,,,,,,4,99.99864969135794
GMW9713,GMW9713__S_Ghumawala,9,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,99.016846707818,100,100,94.622556584362,98.443930041152,99.313271604938,100,100,100,100,100,99.364068930041,100,100,100,100,100,100,,,,,,,,,,,,5,99.53803369341554
SKT8136,SKT8136__Q_ModernBookAzizShahR,4,2G/3G/LTE,Bronze,Micro,Jazz CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,100,99.524016203703,100,100,100,94.911747685185,100,100,100,94.826388888888,100,100,99.722222222222,100,100,100,89.633969907407,100,99.997106481481,98.454861111111,,,,,,,,,,,,7,98.85351562499986
PND5667,PND5667_H_Near Jamia Masjid,6,2G/LTE,Gold,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
DHW6981,DHW6981__S_ChakralaSialkot,12,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,90.982349537037,100,100,100,95.615354938271,100,93.359375,97.678915895061,94.801311728395,98.129340277777,100,99.983603395061,100,100,90.109953703703,100,100,100,98.103298611111,100,,,,,,,,,,,,9,97.9381751543208
TMK9457,TMK9457__S_Tarwandi Musa Khan Warid_MDGJ4142,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,92.541152263374,84.119727366255,100,100,100,99.73186728395,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,98.81963734567896
SKT8935,SKT8935__S_DiamondCity,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,E.Co,E.Co,Non DG Site,94.484953703703,97.760416666666,95.950038580246,99.444444444444,99.427083333333,99.456018518518,99.409722222222,95.182291666666,98.628472222222,99.010416666666,98.912037037037,99.400077160493,98.819444444444,96.736111111111,98.726851851851,98.379629629629,94.565007716049,100,96.608796296296,97.488425925925,,,,,,,,,,,,19,97.91951195987608
GUJ0309,GUJ0309__P_GhantaGharGUJ,9,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,Jazz Host/UFONE Guest,DEODAR,DG site,100,100,98.132716049382,100,96.938657407407,95.742669753086,96.781121399177,100,98.790509259259,100,100,97.40162037037,89.922196502057,90.935570987654,100,100,100,100,100,100,,,,,,,,,,,,8,98.2322530864196
GUJ3066,GUJ3066__S_inkRdMalikPark,9,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,98.45357510288,99.393647119341,97.074974279835,99.172453703703,98.152649176954,100,100,100,99.983924897119,100,100,100,100,100,100,94.83024691358,99.224537037037,97.916666666666,88.903034979423,,,,,,,,,,,,10,98.6552854938269
KQD5526,KQD5526_H_Khanqah Dogran Nankana Sahib,6,2G/LTE,Gold,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,91.397569444444,90.330825617283,85.978009259259,87.55787037037,93.96412037037,90.188078703703,77.906057098765,77.869405864197,92.1875,94.989390432098,94.050925925925,93.605324074074,94.347029320987,94.138695987654,95.659722222222,100,100,61.508487654321,94.050925925925,89.448302469135,,,,,,,,,,,,18,89.95891203703658
GUJ9421,GUJ9421__S_Bakhteywala Warid_GJ1833,18,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,97.575782627866,100,100,100,95.70877425044,100,100,100,100,100,100,100,100,100,100,100,100,100,99.999448853615,100,,,,,,,,,,,,3,99.66420028659604
RUR4042,RUR4042__H_AddaEesa,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.998914930555,100,100,100,100,95.107060185185,86.798321759259,94.555483217592,100,100,100,100,100,100,100,100,100,100,99.99927662037,100,,,,,,,,,,,,5,98.82295283564805
GUJ3778,GUJ3778__P_HondaSalesCentre,9,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,98.225308641975,95.208333333333,94.24961419753,100,100,100,92.932098765432,100,100,100,100,100,100,100,100,100,99.210390946502,68.131430041152,89.637345679012,100,,,,,,,,,,,,7,96.8797260802468
RUR0887,RUR0887__S_Fatehpur,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-NRW-05,Jazz Host/TELENOR Guest,DEODAR,Non DG Site,100,100,100,100,100,100,100,89.122299382716,100,100,100,100,100,100,98.684413580246,100,100,100,100,100,,,,,,,,,,,,2,99.3903356481481
HFZ9634,HFZ9634__P_MadinaClnyHafizabad,9,2G/3G/LTE,Platinum,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR5623,RUR5623__S_DullamKahalwan,6,2G/LTE,Diamond,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,86.808449074074,100,100,100,99.998070987654,99.973958333333,100,99.810956790123,100,100,99.913194444444,100,100,100,100,60.683834876543,60.07137345679,98.398919753086,98.440393518518,100,,,,,,,,,,,,9,95.20495756172825
RUR4668,RUR4668__S_GUJMandialaTega,18,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-GUJ-01,JAZZ,DEODAR,Non DG Site,100,100,100,96.677919238683,100,100,100,100,98.324009773662,100,65.034079218107,38.466113683127,78.499549897119,100,100,100,100,100,100,100,,,,,,,,,,,,5,93.85008359053492
HFQ6172,HFQ6172__S_Head_Faqeeriyan_MandiBahaodin warid_MR335412,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.942772633744,92.00552983539,100,100,,,,,,,,,,,,2,99.5974151234567
KMK5618,KMK5618__S_PakTown_CMPak40683,12,2G/3G/LTE,Elite,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,98.512731481481,98.897569444444,96.984953703703,100,100,97.075135030864,96.028163580246,100,97.920042438271,97.844328703703,100,85.641396604938,100,99.652777777777,96.225405092592,100,90.430652006172,31.497878086419,85.408468364197,,,,,,,,,,,,13,93.60597511574034
RUR5650,RUR5650_USF_USLK007_Chak Dodhoo Narowal,15,2G/LTE,Platinum,Macro,Solar+DG,C4-NRW-05,JAZZ,DEODAR,DG site,100,67.659722222222,100,100,93.310956790123,100,100,100,100,100,100,100,100,100,100,100,100,95.833333333333,69.111111111111,100,,,,,,,,,,,,4,96.29575617283946
GUJ6260,GUJ6260__S_GMagnoliaPark,9,2G/3G/LTE,Elite,Macro,B2S,C4-GUJ-01,E.Co,E.CO,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR6299,RUR6299__S_PiruChak,6,2G/LTE,Gold,Macro,B2S,C4-GUJ-01,E.Co,E.CO,Non DG Site,100,98.243634259259,100,100,90.677083333333,100,95.998263888888,100,100,100,100,100,100,100,100,100,100,76.692708333333,72.308063271604,97.285879629629,,,,,,,,,,,,6,96.56028163580228
GUJ0724,GUJ0724__P_Garjakh,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,91.079282407407,91.371527777777,91.661361882716,91.267361111111,93.427372685185,100,100,100,100,100,99.593942901234,99.41936728395,100,99.953221450617,100,100,100,98.69068287037,99.993730709876,100,,,,,,,,,,,,10,97.82289255401216
SKT2117,SKT2117__S_AdalatGarhUgokiRoad,12,2G/3G/LTE,Platinum,Macro,OMO,C4-SKT-03,Jazz Guest/UFONE Host,UFONE,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.665798611111,99.982156635802,100,,,,,,,,,,,,2,99.98239776234566
SKT4628,SKT4628__S_HolyTrinitySKT_Cantt,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,100,99.622878086419,100,100,100,100,100,99.985532407407,100,100,90.81356095679,100,100,99.983603395061,100,100,90.924479166666,100,99.996624228395,100,,,,,,,,,,,,6,99.0663339120369
SKT3810,SKT3810__S_PremnagarSialKt,9,2G/3G/LTE,Gold,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,95.027006172839,99.995498971193,100,100,100,100,100,67.204861111111,100,100,100,100,100,,,,,,,,,,,,3,98.11136831275715
RUR6296,RUR6296__S_Baddoke,6,2G/LTE,Gold,Macro,B2S,C4-WZD-07,E.Co,E.CO,Non DG Site,91.041666666666,90.260416666666,100,100,100,100,100,100,100,100,100,100,100,100,99.239004629629,100,100,100,99.820601851851,87.913773148148,,,,,,,,,,,,5,98.41377314814801
